,GO_ID,GO_term,GO_term_Count
1979,GO:0001654,eye development,2
1980,GO:0042462,eye photoreceptor cell development,2
1981,GO:0060324,face development,2
1982,GO:0044849,estrous cycle,2
1983,GO:0048024,"regulation of mRNA splicing, via spliceosome",2
1984,GO:0010759,positive regulation of macrophage chemotaxis,2
1985,GO:0051660,establishment of centrosome localization,2
1986,GO:0051387,negative regulation of neurotrophin TRK receptor signaling pathway,2
1987,GO:0003382,epithelial cell morphogenesis,2
1988,GO:0050673,epithelial cell proliferation,2
1989,GO:1905274,regulation of modification of postsynaptic actin cytoskeleton,2
1990,GO:0052595,aliphatic amine oxidase activity,2
1991,GO:0030071,regulation of mitotic metaphase/anaphase transition,2
1992,GO:0000255,allantoin metabolic process,2
1993,GO:0060441,epithelial tube branching involved in lung morphogenesis,2
1994,GO:0099544,perisynaptic space,2
1995,GO:0048856,anatomical structure development,2
1996,GO:0006367,transcription initiation at RNA polymerase II promoter,2
1997,GO:0000166,nucleotide binding,2
1998,GO:0030148,sphingolipid biosynthetic process,2
1999,GO:0030010,establishment of cell polarity,2
2000,GO:0045198,establishment of epithelial cell apical/basal polarity,2
2001,GO:0015171,amino acid transmembrane transporter activity,2
2002,GO:0034205,amyloid-beta formation,2
2003,GO:0006289,nucleotide-excision repair,2
2004,GO:0150094,amyloid-beta clearance by cellular catabolic process,2
2005,GO:0001964,startle response,2
2006,GO:0021510,spinal cord development,2
2007,GO:0006997,nucleus organization,2
2008,GO:0004177,aminopeptidase activity,2
2009,GO:0051225,spindle assembly,2
2010,GO:0042476,odontogenesis,2
2011,GO:0042475,odontogenesis of dentin-containing tooth,2
2012,GO:0060306,regulation of membrane repolarization,2
2013,GO:0045815,transcription initiation-coupled chromatin remodeling,2
2014,GO:0000132,establishment of mitotic spindle orientation,2
2015,GO:0016241,regulation of macroautophagy,2
2016,GO:0033588,elongator holoenzyme complex,2
2017,GO:0010757,negative regulation of plasminogen activation,2
2018,GO:0035234,ectopic germ cell programmed cell death,2
2019,GO:0019369,arachidonic acid metabolic process,2
2020,GO:1990504,dense core granule exocytosis,2
2021,GO:0045780,positive regulation of bone resorption,2
2022,GO:0021542,dentate gyrus development,2
2023,GO:0030501,positive regulation of bone mineralization,2
2024,GO:0043588,skin development,2
2025,GO:0051930,regulation of sensory perception of pain,2
2026,GO:0050729,positive regulation of inflammatory response,2
2027,GO:0014002,astrocyte development,2
2028,GO:2000272,negative regulation of signaling receptor activity,2
2029,GO:0099178,regulation of retrograde trans-synaptic signaling by endocanabinoid,2
2030,GO:0060075,regulation of resting membrane potential,2
2031,GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,2
2032,GO:0050807,regulation of synapse organization,2
2033,GO:0030325,adrenal gland development,2
2034,GO:0031402,sodium ion binding,2
2035,GO:0046628,positive regulation of insulin receptor signaling pathway,2
2036,GO:0032227,"negative regulation of synaptic transmission, dopaminergic",2
2037,GO:0046697,decidualization,2
2038,GO:0006913,nucleocytoplasmic transport,2
2039,GO:0097449,astrocyte projection,2
2040,GO:0050965,detection of temperature stimulus involved in sensory perception of pain,2
2041,GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway,2
2042,GO:0038027,apolipoprotein A-I-mediated signaling pathway,2
2043,GO:0010469,regulation of signaling receptor activity,2
2044,GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,2
2045,GO:0061097,regulation of protein tyrosine kinase activity,2
2046,GO:0097447,dendritic tree,2
2047,GO:0046966,nuclear thyroid hormone receptor binding,2
2048,GO:0019239,deaminase activity,2
2049,GO:0050829,defense response to Gram-negative bacterium,2
2050,GO:0050830,defense response to Gram-positive bacterium,2
2051,GO:2000736,regulation of stem cell differentiation,2
2052,GO:0032040,small-subunit processome,2
2053,GO:1901843,positive regulation of high voltage-gated calcium channel activity,2
2054,GO:0039529,RIG-I signaling pathway,2
2055,GO:0038083,peptidyl-tyrosine autophosphorylation,2
2056,GO:2000650,negative regulation of sodium ion transmembrane transporter activity,2
2057,GO:0048813,dendrite morphogenesis,2
2058,GO:0000783,nuclear telomere cap complex,2
2059,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",2
2060,GO:0006694,steroid biosynthetic process,2
2061,GO:0030953,astral microtubule organization,2
2062,GO:0036336,dendritic cell migration,2
2063,GO:0044294,dendritic growth cone,2
2064,GO:1900025,negative regulation of substrate adhesion-dependent cell spreading,2
2065,GO:1990264,peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity,2
2066,GO:0120192,tight junction assembly,2
2067,GO:0045986,negative regulation of smooth muscle contraction,2
2068,GO:1902004,positive regulation of amyloid-beta formation,2
2069,GO:0014912,negative regulation of smooth muscle cell migration,2
2070,GO:0090201,negative regulation of release of cytochrome c from mitochondria,2
2071,GO:0036376,sodium ion export across plasma membrane,2
2072,GO:0032421,stereocilium bundle,2
2073,GO:0032740,positive regulation of interleukin-17 production,2
2074,GO:1990239,steroid hormone binding,2
2075,GO:0010807,regulation of synaptic vesicle priming,2
2076,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,2
2077,GO:2001046,positive regulation of integrin-mediated signaling pathway,2
2078,GO:0015347,sodium-independent organic anion transmembrane transporter activity,2
2079,GO:0032279,asymmetric synapse,2
2080,GO:0043252,sodium-independent organic anion transport,2
2081,GO:0015872,dopamine transport,2
2082,GO:0014049,positive regulation of glutamate secretion,2
2083,GO:0090494,dopamine uptake,2
2084,GO:0140374,antiviral innate immune response,2
2085,GO:0043507,positive regulation of JUN kinase activity,2
2086,GO:0071542,dopaminergic neuron differentiation,2
2087,GO:1904354,negative regulation of telomere capping,2
2088,GO:0098985,"asymmetric, glutamatergic, excitatory synapse",2
2089,GO:0061136,regulation of proteasomal protein catabolic process,2
2090,GO:0000727,double-strand break repair via break-induced replication,2
2091,GO:0007220,Notch receptor processing,2
2092,GO:0043266,regulation of potassium ion transport,2
2093,GO:1901016,regulation of potassium ion transmembrane transporter activity,2
2094,GO:0032755,positive regulation of interleukin-6 production,2
2095,GO:0099553,"trans-synaptic signaling by endocannabinoid, modulating synaptic transmission",2
2096,GO:0015297,antiporter activity,2
2097,GO:0000242,pericentriolar material,2
2098,GO:0001591,"dopamine neurotransmitter receptor activity, coupled via Gi/Go",2
2099,GO:1903076,regulation of protein localization to plasma membrane,2
2100,GO:1905475,regulation of protein localization to membrane,2
2101,GO:0030878,thyroid gland development,2
2102,GO:0031647,regulation of protein stability,2
2103,GO:0043296,apical junction complex,2
2104,GO:0031397,negative regulation of protein ubiquitination,2
2105,GO:0098693,regulation of synaptic vesicle cycle,2
2106,GO:0021536,diencephalon development,2
2107,GO:0061099,negative regulation of protein tyrosine kinase activity,2
2108,GO:0097440,apical dendrite,2
2109,GO:0050709,negative regulation of protein secretion,2
2110,GO:1900242,regulation of synaptic vesicle endocytosis,2
2111,GO:0017162,aryl hydrocarbon receptor binding,2
2112,GO:0045859,regulation of protein kinase activity,2
2113,GO:0051896,regulation of protein kinase B signaling,2
2114,GO:0005391,P-type sodium:potassium-exchanging transporter activity,2
2115,GO:0048705,skeletal system morphogenesis,2
2116,GO:0033150,cytoskeletal calyx,2
2117,GO:2000774,positive regulation of cellular senescence,1
2118,GO:2000251,positive regulation of actin cytoskeleton reorganization,1
2119,GO:2000302,positive regulation of synaptic vesicle exocytosis,1
2120,GO:1903599,positive regulation of autophagy of mitochondrion,1
2121,GO:1901098,positive regulation of autophagosome maturation,1
2122,GO:1904300,positive regulation of transcytosis,1
2123,GO:1904874,positive regulation of telomerase RNA localization to Cajal body,1
2124,GO:1904450,positive regulation of aspartate secretion,1
2125,GO:0007009,plasma membrane organization,1
2126,GO:0034381,plasma lipoprotein particle clearance,1
2127,GO:0090238,positive regulation of arachidonic acid secretion,1
2128,GO:0090521,podocyte cell migration,1
2129,GO:1902425,positive regulation of attachment of mitotic spindle microtubules to kinetochore,1
2130,GO:1905564,positive regulation of vascular endothelial cell proliferation,1
2131,GO:0031092,platelet alpha granule membrane,1
2132,GO:0010575,positive regulation of vascular endothelial growth factor production,1
2133,GO:0030168,platelet activation,1
2134,GO:0032233,positive regulation of actin filament bundle assembly,1
2135,GO:0032849,positive regulation of cellular pH reduction,1
2136,GO:0031089,platelet dense granule lumen,1
2137,GO:0050921,positive regulation of chemotaxis,1
2138,GO:1902871,positive regulation of amacrine cell differentiation,1
2139,GO:0071636,positive regulation of transforming growth factor beta production,1
2140,GO:0071931,positive regulation of transcription involved in G1/S transition of mitotic cell cycle,1
2141,GO:1904879,positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,1
2142,GO:1901522,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,1
2143,GO:1904668,positive regulation of ubiquitin protein ligase activity,1
2144,GO:2000427,positive regulation of apoptotic cell clearance,1
2145,GO:0032411,positive regulation of transporter activity,1
2146,GO:0045762,positive regulation of adenylate cyclase activity,1
2147,GO:1901165,positive regulation of trophoblast cell migration,1
2148,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,1
2149,GO:1904261,positive regulation of basement membrane assembly involved in embryonic body morphogenesis,1
2150,GO:1903265,positive regulation of tumor necrosis factor-mediated signaling pathway,1
2151,GO:0045943,positive regulation of transcription by RNA polymerase I,1
2152,GO:0031095,platelet dense tubular network membrane,1
2153,GO:0044857,plasma membrane raft organization,1
2154,GO:2000987,positive regulation of behavioral fear response,1
2155,GO:0002675,positive regulation of acute inflammatory response,1
2156,GO:0070859,positive regulation of bile acid biosynthetic process,1
2157,GO:0051099,positive regulation of binding,1
2158,GO:0010524,positive regulation of calcium ion transport into cytosol,1
2159,GO:0048227,plasma membrane to endosome transport,1
2160,GO:0033630,positive regulation of cell adhesion mediated by integrin,1
2161,GO:0047179,platelet-activating factor acetyltransferase activity,1
2162,GO:0030220,platelet formation,1
2163,GO:0002866,positive regulation of acute inflammatory response to antigenic stimulus,1
2164,GO:0033605,positive regulation of catecholamine secretion,1
2165,GO:0044855,plasma membrane raft distribution,1
2166,GO:0022409,positive regulation of cell-cell adhesion,1
2167,GO:0005161,platelet-derived growth factor receptor binding,1
2168,GO:0003251,positive regulation of cell proliferation involved in heart valve morphogenesis,1
2169,GO:1904707,positive regulation of vascular associated smooth muscle cell proliferation,1
2170,GO:1904754,positive regulation of vascular associated smooth muscle cell migration,1
2171,GO:0031088,platelet dense granule membrane,1
2172,GO:2000481,positive regulation of cAMP-dependent protein kinase activity,1
2173,GO:0090282,positive regulation of transcription involved in G2/M transition of mitotic cell cycle,1
2174,GO:0090336,positive regulation of brown fat cell differentiation,1
2175,GO:0031094,platelet dense tubular network,1
2176,GO:0046641,positive regulation of alpha-beta T cell proliferation,1
2177,GO:1905663,positive regulation of telomerase RNA reverse transcriptase activity,1
2178,GO:0031639,plasminogen activation,1
2179,GO:0046638,positive regulation of alpha-beta T cell differentiation,1
2180,GO:0010613,positive regulation of cardiac muscle hypertrophy,1
2181,GO:0060058,positive regulation of apoptotic process involved in mammary gland involution,1
2182,GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,1
2183,GO:0032914,positive regulation of transforming growth factor beta1 production,1
2184,GO:0048842,positive regulation of axon extension involved in axon guidance,1
2185,GO:1900731,positive regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway,1
2186,GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,1
2187,GO:0061036,positive regulation of cartilage development,1
2188,GO:0106071,positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,1
2189,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,1
2190,GO:1905281,"positive regulation of retrograde transport, endosome to Golgi",1
2191,GO:0010886,positive regulation of cholesterol storage,1
2192,GO:1905221,positive regulation of platelet formation,1
2193,GO:0043068,positive regulation of programmed cell death,1
2194,GO:0097151,positive regulation of inhibitory postsynaptic potential,1
2195,GO:0060732,positive regulation of inositol phosphate biosynthetic process,1
2196,GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,1
2197,GO:1901018,positive regulation of potassium ion transmembrane transporter activity,1
2198,GO:1901381,positive regulation of potassium ion transmembrane transport,1
2199,GO:0045726,positive regulation of integrin biosynthetic process,1
2200,GO:0032728,positive regulation of interferon-beta production,1
2201,GO:0032731,positive regulation of interleukin-1 beta production,1
2202,GO:1903288,positive regulation of potassium ion import across plasma membrane,1
2203,GO:0090362,positive regulation of platelet-derived growth factor production,1
2204,GO:0032753,positive regulation of interleukin-4 production,1
2205,GO:1902722,positive regulation of prolactin secretion,1
2206,GO:1905686,positive regulation of plasma membrane repair,1
2207,GO:0032516,positive regulation of phosphoprotein phosphatase activity,1
2208,GO:1902995,positive regulation of phospholipid efflux,1
2209,GO:0010518,positive regulation of phospholipase activity,1
2210,GO:0032385,positive regulation of intracellular cholesterol transport,1
